"","coef","se","zval","pval","lb","ub","X","Y","time","corrected.Pval"
"49",0.121724565375437,0.155590315250038,0.782340245148438,0.43401464105698,-0.183232452514637,0.426681583265511,"ln_L_conc_t2","t3_map","28 months",0.660997908260197
"50",-0.587950784183447,0.369977315776027,-1.5891536024316,0.11202571858319,-1.31310632310446,0.137204754737565,"ln_L_conc_t2","t3_hr_mean","28 months",0.373419061943967
"51",0.0659078109807879,0.025661460332146,2.56835776794142,0.0102181635384481,0.0156113487297817,0.116204273231794,"ln_L_conc_t2","t3_gcr_mean","28 months",0.130571057541181
"52",0.0159446047095994,0.0224613528750982,0.709868403664877,0.477785745586503,-0.028079646925593,0.0599688563447919,"ln_L_conc_t2","t3_gcr_cpg12","28 months",0.660997908260197
"53",-0.0768005180869352,0.158546979964329,-0.484402276878526,0.62810040285229,-0.387552598817021,0.23395156264315,"ln_L_conc_t2","t3_saa_slope","28 months",0.681906356597541
"54",-0.000369374973730488,0.000338020540941289,-1.09275895690211,0.274499646426674,-0.00103189523397541,0.000293145286514438,"ln_L_conc_t2","t3_cort_slope","28 months",0.533272105650398
"55",-1.59205406057441,2.64138836383396,-0.602733805589857,0.546685788637034,-6.76917525368896,3.58506713254015,"ln_L_conc_t2","t3_residual_saa","28 months",0.660997908260197
"56",-0.0109648547594476,0.0104336704841188,-1.05091058569823,0.293299658107719,-0.0314148489083203,0.0094851393894252,"ln_L_conc_t2","t3_residual_cort","28 months",0.533272105650398
"57",0.0834331367397606,0.173583011499065,0.480652663064381,0.630763379852725,-0.256789565798407,0.423655839277928,"ln_M_conc_t2","t3_map","28 months",0.681906356597541
"58",-0.76761774062791,0.398033396750808,-1.92852596514278,0.053789737796351,-1.54776319825949,0.0125277170036744,"ln_M_conc_t2","t3_hr_mean","28 months",0.268948688981755
"59",0.0595821260292619,0.0261791928333603,2.27593441893044,0.0228499350697067,0.00827090807587566,0.110893343982648,"ln_M_conc_t2","t3_gcr_mean","28 months",0.130571057541181
"60",0.0128741556667138,0.0198836392385083,0.64747481647025,0.517324688217699,-0.0260977772407625,0.0518460885741901,"ln_M_conc_t2","t3_gcr_cpg12","28 months",0.660997908260197
"61",-0.0106018642661565,0.151351978803902,-0.0700477413638098,0.944155660816778,-0.307251742721804,0.286048014189491,"ln_M_conc_t2","t3_saa_slope","28 months",0.944155660816778
"62",-0.00052830979892203,0.000380856461430711,-1.38716249407297,0.165392219238739,-0.00127478846332622,0.000218168865482164,"ln_M_conc_t2","t3_cort_slope","28 months",0.472549197824968
"63",-0.508165620053351,2.61230151915988,-0.194527934974664,0.845762524536363,-5.62827659760672,4.61194535750002,"ln_M_conc_t2","t3_residual_saa","28 months",0.890276341617224
"64",-0.0145097203163336,0.01201742252555,-1.20739037721981,0.227281839652046,-0.0380638684664116,0.00904442783374435,"ln_M_conc_t2","t3_residual_cort","28 months",0.533272105650398
